"","urb16_25mi","crop19_25mi","ppt_ann","temp_ann","tmax_sum_slope","tmax_fal_slope","ppt_fal_slope","ppt_sum_slope"
"1",-0.0311617633092229,-0.0126207711795859,-0.00440014541307676,-0.0401215538874516,-0.0101608098229061,-0.0363085553062951,-0.00273277419999845,0.000108366958118713
"2",0.0181114420033019,0.0155568839941225,0.0464945888918535,0.0163582843902551,0.0646831354847624,0.0314317546916872,0.0166291632477237,-0.0308441278024463
"3",-0.010175537368803,-0.0180614028219972,0.0122711846038899,0.00428028174512069,0.0346359655536835,-0.0270141070854016,0.0224097417755413,0.0177345235801452
"4",0.00621580903584373,-0.0142770758432773,0.00364486106975433,-0.00483755845562316,0.0639501458929456,-0.0161703313717983,-0.00294745821822963,0.0019781637415606
"5",0.0174705167432772,0.00341776656899583,0.0300704076288376,0.00959901163876283,0.0576014840810111,-0.0457335969785794,0.0178128831539633,0.0357782939808379
"6",0.00992687378781082,-0.0134218755490263,0.0230382822219312,0.0337535318756709,0.000539835997503322,-0.0316927260390764,0.0199770880633667,0.0131659187699667
"7",-0.00685950806483116,-0.000770625342035133,0.0120625566198012,-0.0179526802407954,0.00904136049402328,-0.00994182125305353,0.0278575204071785,0.0482982310974265
"8",-0.00799418807304242,-0.0281378509628424,0.0276252893946551,0.0645775141640202,0.0357673387115346,-0.0399802026379615,0.0503309180907465,0.0460446872320037
"9",-0.00288510819750087,0.00127677756644483,0.0298015416966675,0.015865385322232,0.106170398235916,-0.034436819669571,0.0129437734929925,0.0119642052586832
"10",0.023806080275398,-0.023106052647858,0.0278783883094934,-0.00322539828256891,-0.0160067193875917,-0.00574170445819795,-0.011301415742129,-0.0133208418310195
"11",0.0113030363337685,0.00532704152122031,0.0550144023251856,-0.00441220384736367,0.0313819723340065,-0.0836905230464434,0.027830568449187,0.00276119707215312
"12",-0.0180442964186829,-0.000871512368560616,0.0235796880294006,0.0223716156508161,0.073740557685593,-0.00705577899388965,0.0272644590300646,-0.0182574659645508
"13",0.0103649942154004,-0.0158393361125253,0.00400635715998675,-0.00710928758887525,0.0120792959881768,-0.0297310226142961,0.0241924083161666,0.0304513967962191
"14",-0.0150796043217111,-0.00771637321817428,0.0584809907402792,-0.0106089684403341,0.00319257355279867,-0.0256158859480345,-0.00691880391594229,0.00255134343115195
"15",0.00422842262591934,0.00567447570848977,0.0393936644688155,-0.0133190196904286,0.100485020432774,-0.00926114901450713,-0.00401533437164173,0.0250749866148509
"16",0.00999109686730609,0.00239027056231852,0.0109628190016864,-0.00806910493901461,0.0780880043897147,-0.0206577861857087,0.00134094571349381,-0.0321826907438995
"17",0.0150740816580544,-0.0128655358602581,0.0229975026532133,-0.0192725720758788,0.0499836653935861,-0.0220618000913698,0.0147053456327786,0.0108121498100587
"18",0.0335268980653135,0.00668612470553115,0.016769873436392,-0.0296120474404055,0.022590883082888,-0.0345234559830808,0.0422640998814419,-0.0194307781397915
"19",0.0170637976304493,-0.0208484000368009,0.0345613753705672,-0.00142076461020749,0.0703165675865701,-0.0062443301781385,-0.00311744249874518,-0.00225163115993915
"20",0.00449449904167466,0.0100950477160033,0.011788804982879,0.00681682611091141,0.0218634924993058,0.00369295313947197,0.0307258875450034,0.0228332039175828
"21",0.0145133873497706,0.0137677762470366,0.0434784508803446,-0.0140959528742889,0.0516002826769743,-0.0304599577346209,-0.0236937252572877,0.00946914431937808
"22",-0.00896736459285308,0.00263559211104528,0.0302949287260685,0.0145308447065404,0.0457756349007964,-0.023036206029233,0.0174720502357473,-0.00933795600966354
"23",-0.00703931748200718,-0.0218633968953245,0.0381844947488551,-0.0145574228428384,0.0462292539995415,-0.0374853470454597,0.00671614239936474,-0.024792673278979
"24",0.0043283811744573,0.000427656056556589,0.0479240382041359,0.00390164964610429,0.0677806131742898,-0.0304257441774013,-0.00607172544582173,-0.00099404627280649
"25",0.0123800500427852,0.00133769267274025,0.0207702046817169,-0.0116447884488163,0.0720393022077688,-0.0883066662046642,0.0126546508425634,0.00158136121454072
"26",-0.0158914718216161,-0.0238279214319053,0.0192419021210866,0.00305066745805279,0.0334664664939132,-0.0283363822913363,0.00973427149319158,0.0138310419446854
"27",0.0405107126313125,0.00135417382263433,0.0316106441713935,-0.0368294352495991,0.0613103865013965,-0.0141578725811177,0.00816498811987338,0.011418102838232
"28",0.000352322950110047,0.00734253549879911,0.0352004588991148,-0.0170798023453327,0.0511092499846805,-0.0287347238140532,0.0117929170591402,0.00341734947520103
"29",-0.00856344697123948,-0.0038863709826062,0.0392005300094313,0.0116622976831033,0.0562677532432859,-0.0416781500692864,0.0492815199180287,0.00047552980438307
"30",-0.0441356110536529,0.0119290508307495,0.0246833495232774,0.0311670687268497,0.0548218374356926,-0.0388883294893093,0.00383509737902987,-0.00706193985170583
"31",-0.009572681928514,-0.00591513940899203,0.0455807553836812,-0.0815284979013456,0.00748125493982764,-0.0662009764517178,0.0287474408251632,0.0154912247008988
"32",-0.000787300627634891,-0.0143315415149291,0.0119567644889909,0.0630333000589366,0.031839028205458,-0.00574963809856783,0.00251390514910898,0.00707746739504623
"33",0.0279299031912938,-0.0180675045504664,0.04832119332716,-0.0117773311230125,0.0671085379806762,-0.0345099009870677,0.0124584615461566,0.00211250034384123
"34",-0.00721013587462053,0.0264687915919052,0.0370630016335394,-0.0125606894614463,-0.017686814836467,-0.0263084642774011,-0.00465403899729695,0.0419084435479315
"35",-0.0330498387532295,0.00875480886954638,0.0129162845926054,0.00484262001053504,0.0276775231517605,-0.0353547692190504,0.00020064776879157,0.017635025226249
"36",-0.0104072131051673,-0.0201022985014996,-0.012369376213752,-0.0131434341065659,0.02580441525052,-0.0556290325716182,0.0205175914840818,0.0214714578340409
"37",-0.0265986567206574,-0.00842867648578403,0.0240689084704114,0.0160243281535984,0.0722284155699759,-0.0301188120803375,0.0515172610964125,0.00388780882396795
"38",-0.0147418231476401,0.00223388135580712,0.0382775299656619,0.0289479690942915,0.0136081755115733,-0.0490634382164195,-0.00453422141949735,0.0121120616744768
"39",-0.00326349399135566,-0.00823120797493856,0.0256095074542041,0.0152304081949302,0.0727274081012493,-0.0279537296585361,0.00199992372150946,0.01618567708024
"40",-0.0190134206950923,-0.0107797960388819,0.00798529834197147,0.0194350882425251,0.031678072303633,-0.132789734375606,-0.00771262006308404,0.0299806178508082
"41",-0.00506440256251297,-0.0393479149412978,0.0273381085517874,-0.023868500025657,0.0220374308664957,-0.0508349044362892,0.0050944568673,0.00827460809783403
"42",-0.0153017042124359,-0.00143212525701339,0.0436446149338176,0.0101901418663808,0.016639237382403,0.0123406640503086,0.0383331138669904,0.0331069348190039
"43",-0.00466373493084035,0.00661044723037493,0.0412415285549627,0.0116285225541361,0.0508285241238382,-0.0208690262289034,-0.00126537721306316,0.0166749203860685
"44",-0.0167701875111538,-0.00431238208477575,0.0276250041619942,-0.00548424363138868,0.0773620191540039,-0.0246716249318431,0.0324259340901096,0.0477619257145688
"45",-0.0642414875106716,0.0113354618964175,0.0283630063184448,-0.0126435593147378,0.0361008331448808,-0.0071120363662946,0.029388965087651,0.0410267782409569
"46",0.0068514939883443,-0.0064845478522352,0.0121715249604044,0.024752006309462,0.0035698394948141,-0.0586713356973379,-0.013174821496058,0.0147419912420695
